scheda;word
provaale20;parenti|fotografate|1921-2004|destra|fieno|questi|mamma|silvino|porta|keller|bottamedi|panèta|figlia|endrizzi|piedi|taglio|luigi|zeni|l'inverno|maiale).anni|della|fuori|ovvero|costruita|cavedago|sposato|1904-1973|certo|germania.emigrati|infatti|seconda|moresco|tagliato|bottamedi|fratello|vilàri|giorno|cavedago|verrà|soldato|soldati|festa|1928-1929-|cavedago|1913-?|1911-1994|1892-1972|sulla|essiccato|linzoi|grezzo|marito|prima|1905-1979|croce|angelo|avvolgere|maiali|donato|maset|silvano|chilti|presente|daldoss|destra|davanti|entrambi|verrà|arrivato|cavedago|1899-1993|secondo|chiesa|sinistra|viola|elisa|germania|forche|mondiale|1896-1976|rachele|wegher|commerciante|luglio|domicilio|primo|amici|giuseppina|venditore|nella|quella|emigrati|dalsass|parrocchiale|matrimonio|fotografia|piazzini|daldoss|allevare|padre|prato|sinistra|cesira|faceva|croce|guerra|maria|cinquantesimo|cotone|fondo|centro|1906-1970|frazione|maialini|1920-?|dalla
provaale200;?.monsignor|centro|armando|maestro|sindaco|cavedago|garda|graziano|olivo|sindaco|parroco|vicesindaco|festeggia|attilio|modesto|carlo|bellavista|quarto|papà|grandi|viola|angelini|destra|monsignor|cavedaghesi|dalsass|cavedago|vittorio|1933-2016|parroco|gioacchino|bruno|cavedago|aurora|lonch|1920-2007|sconosciuto|cavosi|sinistra|enrico|bellavista|papa|festeggiano|grandi|turno|dell'albergo|turno|cornelio
provaale201;cavedago|zeni|proseguire|zeni|adelio|campiglio|prima|sinistra|giacomo|amici|piedi|sosta|bastimento|lenòt|viola|gruppo|bruno|napolion|erminio|saro|,
provaale202;bruno|mariotta|ricordo|alcuni|altri|prima|1911-1990|destra|centro|quarto|papà|1933-2016|osti|fotografia|cavedago|individuati|spalle|cavedago|nella|clamer|gruppo|amici|lino|fotografia|saro|fila|enrico|tomàs|lenòt|
provaale203;luigi|forestale|alberi|cavosi|girato|1966|festa|autorità|destra|classe|vicino|presenza|forestali|priori|silvio|vicino|cavedago|messo|carlo|bambino|impegnati|guardie|all'estrema|guidati|comunale|gruppo|enrico|bambini|messo|recita|paese|cappello|degli|delle|dalsass|località|verso|cavedago|clamer|brunetto|fotografo|carabiniere|maestro
provaale204;(1903-1991|bruno|emigrato|cavedago|mamma|nipoti|luis|nipoti|alcuni|famiglia|erminia|altri|america|presenti|figlio|nella|parenti|moglie|bruno|figlia|america|1933-2016|fotografia|gabriele|viola|emigrati|venuto|destra|davanti|canton|liliana
provaale205;sinistra|corsa|scolari|classe|davanti|zulberti|1966|walter|luigi|cavedago|sconosciuto|sconosciuto|dietro|cavosi|della|pannello|fotografia|comune|ragazzo|alcuni|ricordo|cavedago|viola|carlo|dalsass|molveno|mariacarla|maestro|delle|brunetto|elementari
provaale206;albina|comunione|prima|cavedago|carla|massimo|bambino|l'ultimo|bambina|zeni.-
provaale207;beppino|classe|suonatore|lenot|cavedago|1939.classe|viola|daldoss|accovacciati|porta|piedi|cavedago|vittorio|fotografia|italo|sinistra|coscritti|sonador|bruno|fisarmonica|1939|della|clamer.
provaale21;potrebbe|bambine|1953-1954|frazioni|località|brenta|maria|monte|dolomiti|tenno|donna|bedolè|asfaltata|cavedago|davanti|martinelli|festivi|ovvero|destra|ss421|viola|beiel|seguire|l'attuale|primogenita|tragitto|maset|suore|segue|diverse|1901-1959|panoramica|fotografia|attiva|prima|canton.panoramica|cavedago|presente|sass|sinistra|vecchio|paganella|figli|nato|asfaltata|fascismo|ancora|statale|stata|sullo|zeni|bellavista|1908-1985|sinistra|dopolavoro|l'altra|rettificata|piano|tommaso|essere|sterrata|passa|l'abitazione|poche|apostolo|esterno|livio|monte|della|zeni|laghi|cavedago|nella|abiti|canton|sfondo|bedolè|tommaso|1928|scale|vilàri|durante|donato|molveno|queste|cognata|strada|primo|delle|trattoria|1953-1954|visibili|gruppo|galin|secondo|pozza|natalia|mattè|prato|sabina|paese|daldoss|fondo|montagne|dalsass|chiesa|bambina|percorso|frazione|fotografato|canton,
provaale210;cavedago|cameriera|stagionale|moglie|giacomo|emigrata|sala|zeni|lavoro
provaale211;manelo|ragazzi|festa|endrizzi|dalsass|alberi|dietro|viola|destra|teofilo|cavedago|beppino|zefferino|degli|rossat|priori|gemma|viola|lidia|pasquin|località|aldina|davanti|daldoss|endrizzi|giuliano|sinistra|viola.i
provaale212;piedi|giacomo|alcuni|compagni|1933-2017|terzo|cavedago|amalia|lavoro|fratello|nella
provaale213;giacomo|sandro|sergio|cavedago|amici|viola|frazione|dalsass|saro|1933-2017|mattè|della|sinistra:
provaale214;cavedago|nella|cantina|1933-2017|giacomo
provaale215;emigrato|uniti|gioacchino|negli|1887-1960|melon|stati|d'america
provaale216;lenot|1925-2011|vittoria|emigrato|costante|mario|uniti|belgio|figlio|endrizzi|madre|d'america|cavedago|padre|bepina|zeni|fratello|giuseppina|costante|livio|gianni|sinistra|stati|emigrata|negli|vittorio|lenzo|sorella|amici|1916-1984|oppure|melon|famiglia|olivo|bruno
provaale217;militare|mario|cavedago|davanti|melon|circolo|presidio|1916-1984)
provaale218;ca|sconosciuto|cavedago|figlia|1892-1978|viola|fotografate|1860|ca.-1945|viola|l'altra|sinistra|dietro|donne|madre|endrizzi|figlie|1925-2011|rosalia|vittoria|nipoti|davanti
provaale219;cavedago|melon|gioacchino|1887-1960)
provaale22;elisa|abito|altre|segue|primo|ernesto|figlio|tragitto|emilio|porta|passa|sinistra|sinistra|abitava|piano|località|bambino|cavedago|giuliano|seguire|mònech|dalsass|stata|cavedago|delle|1900|sass|cavedago|nato|canton|cavedago|visibili|riccardo|panoramica|viola|scattata|pozza|frazione|1953-1954|vante|giorno|sullo|esterno|dolomiti|ss421|donna|wegher|della|asfaltata|paese|tomàs|enrico|nelle|percorso|veste|dicitura|alessandro|canton.panoramica|ricordare|mezzo|frazioni|fotografia|fiocco|quadernetto|molveno|figlia|coscritti|sconosciute|martinelli|donato|scuro|dopolavoro|sfrisàncol|laghi|classe|daldoss|davanti|bedolè|seconda|trattoria|diverse|potrebbe|màrden|sfondo|cresima|tiene|maschio|prima|bepelòti|.classe|rettificata|bèiel|canton|chiesa|pergamena|maset|ciaìn|ovvero|statale|secondo|bellavista|tommaso|donne|strada|mattè|galin|sdraiati|lonch|tenno|l'attuale|monte|poli|brenta|famiglia|vecchio|nella|poche|1921-2004|destra|femmina|giordano|braccio|arturo
provaale220;melon|bepina|scheda|mario|viola|manzin|occasione|olivo|bruno|endrizzi|dalla|fotogr-ii-5756|sorella|moglie|costante|cavedago|giuseppina|indicato|matrimonio|prima|lenot|)
provaale23;poche|galin|elisa|località|tommaso|beiel|originaria|molveno|cavedago|sass|angelo|nato|daldoss|giorno|fotografia|viola|stata|pozza|mattè|maset|sabina|passa|frazione|tragitto|1954-2018|crescino|seguire|piano|frazioni|tenno|diverse|secondo|statale|donato|viola|vecchio|figlia|nella|famiglia|wegher|percorso|rettificata|sorella|strada|cavedago|dalsass|vilàri|ruggero|1953-1954|primo|ovvero|segue|nipote|dolomiti|esterno|brenta|ss421|cornelia|visibili|figlio|paese|canton|panoramica|asfaltata|l'attuale|sinistra|madre|destra|1908-1985|viola|chiesa|giuliano|laghi|sullo|1921-2004|canton|canton.panoramica|sinistra|wegher|bellavista|della|monte|sfondo|beiel|bedolè|matrimonio.sabina|nato|
provaale24;alla|sabina|bortolo|fontana|viola|donato|dalsass|cavedagosabina|fontana|dalsass|sorella
provaale25;begle|davanti|germana|frazione|cavedago.zeni|donato|tomàs|beiel|vilàri|portico|maria|viola|begle|viola|sorelle
provaale250;tiene|braccia|mamma|1934-2015).ida|cavedago|figlia|1908-1996|sabina|dalsass
provaale251;luciana|lucia|figlie|tiziana|davanti|chini|moglie|cavedago.gino|maestro|croce|1920-1988|1934-2015|gemelle
provaale252;lucia|tiziana|chini|cavedago|gemelle
provaale26;(sinistra|cavedago|sorelle|ritrarre|donne|fotografia|destra|abiti|tipici|decenni|novecento|vestono|viola|vilàri|potrebbe|tomàs|della|primi|sabina|gisella|frazione
provaale260;posta|ragazzi|destra|padre|vittorio|vilari|albina|classe|degli|enrico|messa|sorella|numerati|valentino|cavedago|1911-1998|enrica|1904-1965|priori|bepina|giuseppe|volp|nella|bufa|canton|prima|casa|canton|cavedago|sandra|coscritti|piedi|dalla|sores|leonardelli|sinistra|festa|endrizzi|fotografia|mariotta|mezzolombardo|leonardelli|chito|piffer|clamer|vilari|.la|sinistra|pannelli|daldoss|lenot|sergio|cavedago|dalsass|seduti|italo|votazioni|rachele|decano|sconosciuta|ciali|altri|alberi|presenti|madre|parroco|località|viola
provaale261;dalsass|rodolfo|enrico|donato|maria|1899-1965|dalsass|frazione|cavedago|tomba|scudelar|giulio|moglie|cimitero|1893-1969|ettore|dalsass|sindaco|viola|colonia|valentino|della|parroco|dalsass,celestina|famiglia|leonardelli|caldonazzo|cavedago|garda|estiva|maset|briolo|1921-2007|mario|sinistra|gioachino|endrizzi|intellettuali|figlio|amici|figlia|viola|sulla|insegnante
provaale262;grandi|parroci|della|padre|zeni.monsignor|1904-1965).prima|sconosciuto|fotografia|scattata|pastorale|mons|enrica|parroco|campana|cornelio|luigi|1899-1965|leonardelli|vescovili|abiti|oreste|destra|maria|cavedago|1920-2007|rauzi|sconosciuti|messa|gioachino|occasione|turno|maestro|scudelar|dietro|valentino|all'entrata|corinno|tommaso|benedizione|chiesa|viola|garda|dolens|madre|giuseppe|cavedago|cavedago|sinistra|parrocchiale|sindaco|cavosi|decano|cavedago|prima|endrizzi|piffer|insegnante|leonardelli|1911-1998|visita|mezzolombardo,
provaale263;cavedago|chiesa|padre|valentino|parroco|leonardelli|sconosciuto|destra|gioachino|parrocchiale|sindaco|mezzolombardo|scudelar|decano|nella|piffer|insegnante|cavedago|scrivania|cavedago|leonardelli|davanti|garda|messa|1899-1965|lavoro|viola|prima
provaale264;ziza|valentino|emigrato|cavedago|mattè|cinque|cesare|germania|caldonazzo|luigia|nonna|della|tarcisio|dalsass|frazione|amici|ettore|maset|davanti|mamma|1906-1971|bambini|figlia|parrocchiale.famiglia|viola|valentino|giuseppe|scudelar|1899-1965|cavedago|1869-1954|padre|medico|stoccarda|nonno|mario|enrica|1911-1998|magnifici|futuro|mariano|leonardelli|1935-2001|famiglia|1904-1965|figlio|dalsass|detta|giulio|rodolfo|parroco|intellettuali|1904-1965|fotografia|sinistra|endrizzi|mariano.don|cavedago|casa|1935-2001|stoccarda|vicino|leonardelli-endrizzi|1884-1961|1946-1957|fondo|chiesa|gioachino|magon|masèt|1881-1975|negli|fotografati|cesarina|viola
provaale265;detta|1881-1975|ziza|cavedago|figlia|nipoti|luigia|frazione|abitava|endrizzi|masèt
provaale266;sconosciuto|zeni|lochner|leonardelli|rodolfo|giuseppe|leonardelli|amici|1904-1965|sconosciuto|sinistra|spormaggiore.
provaale267;potrebbe|fotografati|germania|certa|lavoratori|mario|macinazione|macchina|seduta|seconda|emigrati|leonardelli|destra|davanti|grano|cesarina|essere|l'attribuzione|primo
provaale268;cavedago|abitavano|1881-1975|masèt|endrizzi|frazione|nipote|luigia|leonardelli|ziza|
provaale269;emanuele|fratello|francolin|pavela|prima|zeni|mario|dell'albergo|alice|aurora|località|leonardelli|ragazzo|della|viola|sinistra|seduto.il|costruzione|negli|priori|fulvio|calcio|daldoss|piedi|piani|cavedago|campo|viola
provaale27;maria|fotografia|donato|endrizzi|studio|cavedago|giorno|matrimonio.maria|1895-1966|albina|vilàri|beiel|fotografata|viola|fotografico|vilàri|
provaale270;cesarina|valentino|futuro|1938|fratelli|della|mario|frazione|leonardelli|sinistra|cavedago|1935-2001|masèt|padre|1933).-
provaale271;frazione|della|cavedago|masèt|mario|padre|cesarina|leonardelli|valentino|sinistra|futuro|fratelli|1933|1938|1935-2001),
provaale272;valentino|davanti|coscritti|parroco|talari|maggiorenni|cavedago|processione|mezzolombardo|conduzione|padre|portata|madonna|decano|della|porta|leonardelli|carmelo|abiti|libro|occasione|processione|statua|l'ostensorio,
provaale273;madonna|parroco|talari|decano|libro|porta|carmelo|valentino|padre|abiti|processione|davanti|conduzione|mezzolombardo|processione|cavedago|della|coscritti|maggiorenni|statua|portata|l'ostensorio|occasione|leonardelli
provaale274;processione|leonardelli|davanti|valentino|decano|statua|maggiorenni|mezzolombardo|conduzione|occasione|della|portata|abiti|padre|madonna|porta|libro|parroco|carmelo|processione|cavedago|l'ostensorio|coscritti|talari
provaale275;padre|avviati|valentino|esserci|dovrebbe|della|sinistra|piffer|centrale|nella|stato|fotografia|futuro|individuato|parroco|cavedago|parroci|leonardelli|fotografia|sacerdozio|bambini|cavedago.-
provaale276;sindaco|carlo|rodolfo|sacerdozio..|.sindaco|lungo|dalsass|scritta|magon|croce|mariano|dalsass|medico|sinistra|bona|cavedago|viola|1899-1965|primi|scudelar|porta|cavedago|fascia|gioachino|figli|viola|endrizzi
provaale277;sconosciuto|parrocchiale|cavedago|cavedago|chiesa|destra|mezzolombardo|prima|padre|parroco|leonardelli|piffer|messa|leonardelli|decano|nella|valentino
provaale278;ea|franca|giovanni|valentino|cesarina|beppino|america|carlo|emigrata|giacomo|franco|tullio|moglie|endrizzi|sinistra|viola|magona|dalsass|alberi|daldoss|mario|chini|piedi|carmen|mirella|postina|o|ragazzi|priori|località|davanti|osti|viola|bruna|degli|chini|festa|rosetta|sorella|cavedago|narcisa|dagli|mariotta|padre|maestro|leonardelli|lavarone|sinistra|zeni|bepelot|tomas|dalsass|costante|
provaale279;endrizzi|masèt|sulla|cavedago|leonardelli-endrizzi|della|frazione|ziza|davanti|luigia|soglia|1881-1975|bambini
provaale28;studio|portico|maria|tomàs|donato|abiti|begle|cavedago.zeni|fotografico|viola|beiel|sorelle|begle|alice|fotografata|cavedago|frazione|viola|davanti|vilàri|festivi|germana
provaale280;alberto|ziza|sinistra|maspero|1933-2016|giacomo|capre|carmine|coscritti|leonardelli|masèt|bambini|bruno|cavedago|festeggiano|madonna|endrizzi|albertino|endrizzi|giochi|luigi|cavedago|1881-1975|1955|mario|livio|festeggia|della|1934-2009|silvio|famiglia|leonardelli.masèt|aurora|portato|viola|frazione|1933-2017|processione|oscar|pavela|viola|lenot|1933,
provaale29;fotografata|coppia|viola|nelle|sinistra|turisti|sabina|sinistra|beiel|secondo|giorno|cavedago|vilari|aurelio|dolomiti|trattarsi|moglie|arturo|1900-1974|bolognesi|fotografico|matrimonio|seduto|1908-1996|piedi|accompagnati|studio|potrebbe|dalsass|fratello|brenta
provaale3;boschi|suonatore|fotografia|sconosciuto|toniol|endrizzi|coscritto|comunale|anche|tommaso|sulla|raich|portata|forestali|processione|piedi|eugenio|giorno|migolota|classe|canonica|dura|?|gruppo|1935|chini|pubblicato|natalina|1905|visto|poldin|croce|paese|maestra|ragazzi|cavosi|madre|nino|romano|frutto|raggiunto|bepi|nella|olivo|tullio|detto|benedizione|sorelle|parrocchiale|bambine|marco|emanuele|bellavista|forestale|zinella|scattata|màrden|abitava|caccia|spormaggiore|canada|fotografato|paola|1921-1999|destra|tomàs|valle|luigina|coscritti|adriano|verso|brescia|viola|sindaco|bottamedi|zulberti|papà|cavedago|italo|marito|leopoldo|emigrato|coltivazione|bino|giovanni|sorella|maria|andalo|sonador|fisarmonica|sullo|molinar|rauzi|carolina|forestale|donato|vecchio|crocifisso|dorech|staco|calcio|màset|viola|croz|priori|quarto|zeni|hanno|pocher|daldoss|magon|messa|posizione|1907|melon|all'entrata|fèle|alberi|slosser|costante|oreste|enrico|1924-2009|durante|sorelle|manelo|parroco|segretario|costruzione|figlio|viola|messo|mansueto|viola|attilio|frazione|1910-1993|cavedago|nell'ontario|angelo|condotto|panoramica|1921-1985|piani|giuseppe|kapuskasing|elvira|collegamento|festa|1920-1993|mulino|predazzo|ernesto|carro|zuaboni|centro|1905|maso|papa|.al|stata|guardia|cazzoli|quirino|destra|vescovili|servizio|zinio|tomàs|elvio|vittorio|titolare|modesto|giacomo|gioachino|maggiore|comunione|cavedago|figlie|statale|brescia|alcune|daldoss|lavoro|santel|settentrionale|prima|aurora|strada.veduta|abiti|ciaìn|primo|cornelio|scorcio|allenatore|guardia|poldo|forestale|clamer|mons|rossat|pizzeria|mario|oscar|sinistra|vigile|mattè|silvano|fratello|cavedaghesi|destra|morèt|staco|tanel|insegnante|perla|spormaggiore|sterrata|fratelli|alto|sconosciuti|dépliant|daldoss|1896-1962|canton|corrado|corinno|comunione|padre|belgio|1896-1979|sfondo|altri|decano|amerigo|mattè|fortunato|papa|campana|battuta|classe|chiesa|cimiteriale|cristina|1921-1999|germania|1902-1997|vante|bosco|cavedago|madonna|piedi|alice|liliana|1920-2007|davanti|arrigo|1920-1988|sinistra|comune|luigi|carla|gigiota|molini|mano|comunicata|geometra|sovrapposti|beppino|sposato|amalia|località|tomàs|famiglia|cavedago|fuoco|gabriella|legno|albino|1921-1985|locanda|prossimità|carmen|1919-1980|dalsass|militare|1958|rispettivamente|fesat|armando|lidia|sergio|veduta|dalsàss|endrizzi|figlio|priori|maestro|campo|19w07|.classe|sinistra|bambini|dolens|dall'incrocio|fratello|comunale).don|affacciate|garda|giuliana|rastrello|sacrestano|formalo|coscritti|mezzolombardo|1949-2013|comunale|agostino|mantoa|zeni|dell'attuale|accovacciati|adolfo|irene|apostolo|dalsass|medico|forego|paolo|comunale|cavedago|degli|seduti|flavio|della|clamer|pozza|squadra|marcello|molveno|paese|perinello|campanile|eucherio|bari|ristorante|civico|fotografate|viola|alcuni|scritta|pozza|clamer|gaggiola|bruno|dalsass|sporminore|lungo|accovacciati|riprese|ancora|1921-2007|dalla|1914|frazioni|vedono|bepelot|piffer|tentativi|occasione|luigia|1903-1973|paese|strada|endrizzi|trattore|destra|porta|adelio|erminio|piffer|vista|ponti|all'estrema|bambina|all'orso|1925-2014|scudelar|dietro|sconosciuta|prato|stemma|carmelo|emigranti|andalo|magon|tomas|messo|vante|sergio|sandra|1936|sinistra|autorità|mamma
provaale30;adolfo|zeni|potrebbe|bambina|natalia|scomparso|viola|primo|cavedago|vilàri|pavela|america|comunione|lidia|dalsass|donato|leopoldo|trattarsi|poldo|germana|marito|figlia|prima|cavedago|beiel|della|occasione
provaale300;negli|della|leonardelli|pavela|cavedago|primo|padre|giuseppe|amici|maggiore|alcuni|fotografia|fracalossi|cavedago|delle|lile|dietro|sindaco|destra|sinistra|gruppo|corinno|posto|viola|brusà|dalsass|seminario|trento|sulla|valentino|davanti|segretario|mario|motocicletta|maestro|pistor|candido.la|prima|occasione|pubblico|andalo|beppino|livio|pavela|cavedago|sergio|telefono|comunale|mariano|cornelio|messa|zeni|viola
provaale301;tutti|bèiel|fratello|banale|ragazzo|péo|emigrati|presenti|dalsass|sconosciuta|vilàri|1902-1997|prima|cavedago|sinistra|1934-2009|aurelio|fila|provincia|rossat|nella|parroci|tedeschi|mario|sconosciuta|parroco|della|giacomo|trattoria|degli|fotografia|oscar|daldoss|germania|dietro|mary|compagnia|visita|endrizzi|modesto|coscritti|viola|lorenzo|piffer|alcuni|vante|davanti|irene|emanuele|suonare|cavedago|classe|napolion|manzìn|figlia|centro|canton|carmelo|francolìn|rosso|piffer|fotografia|solo|fisarmonica|cavedago|cesare|pavela|daldoss|frazione
provaale302;strada|fausior|cavedago|porta|monte|ceschi|spormaggiore|sullo|canton|prati|della|frazione|dalsass|lungo|sfondo|sedriago|bruno|vecchia|cavedago
provaale303;giacomo|viste|l'ultima|dall'ex|striscia|casa|viola|basso|romedio|nord|tetto|endrizzi|carlo?.le|sinistra|cavedago|nord|viola|agritur|modesto
provaale304;prima|altri|viola|sisinio|sinistra|frati|fila|primo|padre|francescani|1913-1997|essere|cavedago|ernesto|dovrebbe
provaale305;1931|classe|sotto|frazione|braccio|prato|alfonsina|canton|nipoti|figlia|cavedago|cesarina|viola|guglielmo|cavedago.-
provaale306;maestro|messa|viola|canton|mario|folla|processione|fondo|macchina|davanti|concelebrò|mariano|sergio|1920-2007|stata|prima|padre|sindaco|cavedago|cornelio|scattata|viola|fotografia|cavedago|pavela|
provaale307;(classe|piccola|1938|dalsass|cavedago
provaale308;libro|pavela|cavedago|2008|endrizzi|stati|uniti|endrizzi.cesare|negli|1942|errato|viene|emigrato|d'america|scomparso|cognome|storia|viola|cavedago|cassetto|ricordato|cesare
provaale309;figli|viola|cesare|figlio|govili|erano|mario|danilo|saro|sinistra|daldoss|rachele|gortana|maria|germana|della|figlio|lupa|1935-1960|enrica|fulvio|pavela|saro|soldato|forestale|teofilo|militare|conti|cavedago|1909-1991|figli|pavela|,
